filename,FaceOcclusion,gender,source_filename,occluder_type,actual_area,original_label
p3_syn_000107.webp,0.285939,0.0,database3/database3/m.0165ys/68-FaceId-0_align.webp,hand+glasses,0.281183,0.004756
p3_syn_000108.webp,0.457427,1.0,database3/database3/m.014jk0/2-FaceId-0_align.webp,hair,0.411386,0.046041
p3_syn_000109.webp,0.401329,1.0,data/non_labellisées/archive/ms1m-arcface/26977/1975075.jpg,hair,0.401329,0.0
p3_syn_000110.webp,0.403974,1.0,data/non_labellisées/archive/ms1m-arcface/22085/1664769.jpg,hand,0.403974,0.0
p3_syn_000111.webp,0.322958,1.0,data/non_labellisées/archive/ms1m-arcface/20868/1585687.jpg,scarf,0.322958,0.0
p3_syn_000112.webp,0.392458,1.0,database3/database3/m.015rp8/56-FaceId-0_align.webp,headwear,0.387722,0.004736
p3_syn_000113.webp,0.354798,1.0,database3/database3/m.01wtnrb/44-FaceId-0_align.webp,headwear,0.334898,0.0199
p3_syn_000116.webp,0.264928,1.0,database3/database3/m.022s5y/85-FaceId-2_align.webp,hand,0.261386,0.003542
p3_syn_000117.webp,0.354394,0.0,data/non_labellisées/archive/ms1m-arcface/25338/1872792.jpg,hair,0.354394,0.0
p3_syn_000115.webp,0.312181,1.0,data/non_labellisées/archive/ms1m-arcface/15430/1219829.jpg,hand,0.312181,0.0
p3_syn_000114.webp,0.362295,1.0,database3/database3/m.012t7s/17-FaceId-0_align.webp,hand,0.362295,0.0
p3_syn_000118.webp,0.257015,0.0,data/non_labellisées/archive/ms1m-arcface/25311/1871030.jpg,hair,0.257015,0.0
p3_syn_000119.webp,0.274681,1.0,data/non_labellisées/archive/ms1m-arcface/11995/978200.jpg,glasses,0.274681,0.0
p3_syn_000120.webp,0.261249,1.0,data/non_labellisées/archive/ms1m-arcface/13176/1064901.jpg,hair,0.261249,0.0
p3_syn_000121.webp,0.402479,1.0,data/non_labellisées/archive/ms1m-arcface/12807/1038070.jpg,headwear,0.402479,0.0
p3_syn_000124.webp,0.426739,1.0,database3/database3/m.01hb6v/56-FaceId-0_align.webp,hair,0.386302,0.040437
p3_syn_000125.webp,0.326169,1.0,data/non_labellisées/archive/ms1m-arcface/26479/1944081.jpg,scarf,0.326169,0.0
p3_syn_000126.webp,0.276642,1.0,database3/database3/m.01qnqc/53-FaceId-0_align.webp,glasses,0.266336,0.010306
p3_syn_000127.webp,0.404943,0.0,database3/database3/m.0289m9j/17-FaceId-0_align.webp,hand,0.372367,0.032576
p3_syn_000128.webp,0.373185,0.0,database3/database3/m.026sbk/25-FaceId-0_align.webp,headwear,0.364821,0.008364
p3_syn_000129.webp,0.395729,0.0,database3/database3/m.01vd4rn/41-FaceId-0_align.webp,headwear,0.340494,0.055235
p3_syn_000130.webp,0.274018,1.0,data/non_labellisées/archive/ms1m-arcface/17918/1394399.jpg,glasses,0.274018,0.0
p3_syn_000131.webp,0.359084,0.0,data/non_labellisées/archive/ms1m-arcface/25456/1880254.jpg,glasses+hair,0.359084,0.0
p3_syn_000132.webp,0.318809,0.0,data/non_labellisées/archive/ms1m-arcface/11001/919443.jpg,scarf,0.318809,0.0
p3_syn_000133.webp,0.405054,1.0,data/non_labellisées/archive/ms1m-arcface/10933/907727.jpg,hair,0.405054,0.0
p3_syn_000134.webp,0.285669,0.0,data/non_labellisées/archive/ms1m-arcface/23486/1756385.jpg,hand,0.285669,0.0
p3_syn_000135.webp,0.260159,0.0,data/non_labellisées/archive/ms1m-arcface/18710/1448721.jpg,glasses,0.260159,0.0
p3_syn_000136.webp,0.329299,0.0,data/non_labellisées/archive/ms1m-arcface/22567/1696580.jpg,hair,0.329299,0.0
p3_syn_000138.webp,0.407449,1.0,data/non_labellisées/archive/ms1m-arcface/16267/1279434.jpg,hair,0.407449,0.0
p3_syn_000139.webp,0.409505,0.0,data/non_labellisées/archive/ms1m-arcface/27873/2034686.jpg,hair,0.409505,0.0
p3_syn_000137.webp,0.419815,0.0,data/non_labellisées/archive/ms1m-arcface/17846/1389186.jpg,hair,0.419815,0.0
p3_syn_000140.webp,0.31358,1.0,data/non_labellisées/archive/ms1m-arcface/10424/826304.jpg,hand,0.31358,0.0
p3_syn_000141.webp,0.261003,1.0,data/non_labellisées/archive/ms1m-arcface/23169/1736607.jpg,glasses,0.261003,0.0
p3_syn_000142.webp,0.340532,1.0,data/non_labellisées/archive/ms1m-arcface/12942/1047988.jpg,glasses+hair,0.340532,0.0
p3_syn_000143.webp,0.374764,1.0,database3/database3/m.01dg75/22-FaceId-0_align.webp,hair,0.361385,0.013379
p3_syn_000144.webp,0.414696,1.0,database3/database3/m.026gfpp/42-FaceId-0_align.webp,glasses+scarf,0.356186,0.05851
p3_syn_000145.webp,0.432329,1.0,data/non_labellisées/archive/ms1m-arcface/25637/1891486.jpg,headwear,0.432329,0.0
p3_syn_000146.webp,0.449585,1.0,data/non_labellisées/archive/ms1m-arcface/13032/1055251.jpg,scarf,0.449585,0.0
p3_syn_000147.webp,0.36802,1.0,data/non_labellisées/archive/ms1m-arcface/18582/1440079.jpg,scarf,0.36802,0.0
p3_syn_000148.webp,0.29867,0.0,data/non_labellisées/archive/ms1m-arcface/1736/115226.jpg,headwear+hand,0.29867,0.0
p3_syn_000149.webp,0.379658,1.0,data/non_labellisées/archive/ms1m-arcface/26466/1943460.jpg,scarf,0.379658,0.0
p3_syn_000150.webp,0.393225,0.0,data/non_labellisées/archive/ms1m-arcface/15777/1244818.jpg,hair,0.393225,0.0
p3_syn_000151.webp,0.270407,0.0,data/non_labellisées/archive/ms1m-arcface/25857/1905299.jpg,glasses,0.270407,0.0
p3_syn_000152.webp,0.402908,1.0,data/non_labellisées/archive/ms1m-arcface/23925/1784146.jpg,hair,0.402908,0.0
p3_syn_000153.webp,0.307975,1.0,database1/img00026450.webp,glasses,0.271713,0.036262
p3_syn_000154.webp,0.27934,1.0,data/non_labellisées/archive/ms1m-arcface/2532/170822.jpg,glasses,0.27934,0.0
p3_syn_000155.webp,0.43684,1.0,data/non_labellisées/archive/ms1m-arcface/1369/91135.jpg,headwear,0.43684,0.0
p3_syn_000156.webp,0.37004,1.0,data/non_labellisées/archive/ms1m-arcface/20419/1556761.jpg,hair,0.37004,0.0
p3_syn_000157.webp,0.259011,1.0,data/non_labellisées/archive/ms1m-arcface/19386/1490955.jpg,scarf,0.259011,0.0
p3_syn_000158.webp,0.408693,1.0,data/non_labellisées/archive/ms1m-arcface/18181/1413459.jpg,headwear,0.408693,0.0
p3_syn_000160.webp,0.316741,1.0,data/non_labellisées/archive/ms1m-arcface/17406/1358716.jpg,scarf,0.316741,0.0
p3_syn_000161.webp,0.319721,1.0,database3/database3/m.029kvx/55-FaceId-0_align.webp,glasses,0.303452,0.016269
p3_syn_000162.webp,0.402184,1.0,data/non_labellisées/archive/ms1m-arcface/20457/1559592.jpg,hair,0.402184,0.0
p3_syn_000159.webp,0.282187,1.0,data/non_labellisées/archive/ms1m-arcface/11994/978131.jpg,glasses,0.282187,0.0
p3_syn_000164.webp,0.275603,1.0,data/non_labellisées/archive/ms1m-arcface/26477/1943990.jpg,glasses,0.275603,0.0
p3_syn_000165.webp,0.45077,0.0,database3/database3/m.01nxtyb/41-FaceId-0_align.webp,scarf,0.36959,0.08118
p3_syn_000163.webp,0.301945,1.0,database3/database3/m.027ybpw/0-FaceId-0_align.webp,hair,0.272079,0.029866
p3_syn_000166.webp,0.388637,1.0,data/non_labellisées/archive/ms1m-arcface/10713/869783.jpg,headwear+hand,0.388637,0.0
p3_syn_000167.webp,0.413469,1.0,data/non_labellisées/archive/ms1m-arcface/14716/1170759.jpg,scarf,0.413469,0.0
p3_syn_000168.webp,0.366614,1.0,database3/database3/m.01k2zvf/107-FaceId-0_align.webp,scarf,0.304634,0.06198
p3_syn_000169.webp,0.370218,1.0,database3/database3/m.02hsgn/41-FaceId-0_align.webp,hair,0.348799,0.021419
p3_syn_000170.webp,0.367085,1.0,data/non_labellisées/archive/ms1m-arcface/10961/912065.jpg,hand,0.367085,0.0
p3_syn_000171.webp,0.419868,1.0,data/non_labellisées/archive/ms1m-arcface/27052/1979369.jpg,hair,0.419868,0.0
p3_syn_000172.webp,0.328048,0.0,data/non_labellisées/archive/ms1m-arcface/1613/107336.jpg,scarf,0.328048,0.0
p3_syn_000173.webp,0.364574,1.0,data/non_labellisées/archive/ms1m-arcface/10947/909683.jpg,scarf,0.364574,0.0
p3_syn_000174.webp,0.279722,1.0,data/non_labellisées/archive/ms1m-arcface/1852/124005.jpg,hand,0.279722,0.0
p3_syn_000175.webp,0.319171,1.0,data/non_labellisées/archive/ms1m-arcface/10663/861442.jpg,hand,0.319171,0.0
p3_syn_000176.webp,0.284243,1.0,database3/database3/m.01pl79y/55-FaceId-0_align.webp,hair,0.27252,0.011723
p3_syn_000177.webp,0.322879,1.0,data/non_labellisées/archive/ms1m-arcface/16611/1302463.jpg,hair,0.322879,0.0
p3_syn_000178.webp,0.332401,1.0,data/non_labellisées/archive/ms1m-arcface/19213/1479768.jpg,headwear,0.332401,0.0
p3_syn_000179.webp,0.361015,1.0,data/non_labellisées/archive/ms1m-arcface/10539/839646.jpg,hair,0.361015,0.0
p3_syn_000180.webp,0.256962,1.0,data/non_labellisées/archive/ms1m-arcface/23158/1735857.jpg,glasses,0.256962,0.0
p3_syn_000181.webp,0.487522,1.0,database3/database3/m.01dwpl/3-FaceId-0_align.webp,headwear,0.407554,0.079968
p3_syn_000182.webp,0.461458,1.0,database3/database3/m.01bmh3/69-FaceId-0_align.webp,headwear,0.390336,0.071122
p3_syn_000183.webp,0.336305,1.0,database3/database3/m.01f97r/19-FaceId-0_align.webp,scarf,0.325705,0.0106
p3_syn_000184.webp,0.260229,1.0,data/non_labellisées/archive/ms1m-arcface/17975/1398443.jpg,hair,0.260229,0.0
p3_syn_000185.webp,0.376573,1.0,data/non_labellisées/archive/ms1m-arcface/11153/945290.jpg,headwear,0.376573,0.0
p3_syn_000186.webp,0.28662,1.0,data/non_labellisées/archive/ms1m-arcface/13683/1100370.jpg,headwear,0.28662,0.0
p3_syn_000187.webp,0.403147,1.0,data/non_labellisées/archive/ms1m-arcface/10814/888553.jpg,hair,0.403147,0.0
p3_syn_000188.webp,0.358988,1.0,database3/database3/m.02712pn/44-FaceId-0_align.webp,glasses+hand,0.356152,0.002836
p3_syn_000189.webp,0.304514,1.0,data/non_labellisées/archive/ms1m-arcface/10324/821101.jpg,headwear,0.304514,0.0
p3_syn_000190.webp,0.313469,1.0,database3/database3/m.01w9kbl/88-FaceId-0_align.webp,headwear,0.291642,0.021827
p3_syn_000191.webp,0.373707,1.0,data/non_labellisées/archive/ms1m-arcface/22769/1711245.jpg,hand+hair,0.373707,0.0
p3_syn_000192.webp,0.343064,0.0,data/non_labellisées/archive/ms1m-arcface/12479/1013720.jpg,scarf,0.343064,0.0
p3_syn_000193.webp,0.385328,1.0,data/non_labellisées/archive/ms1m-arcface/25265/1868363.jpg,headwear,0.385328,0.0
p3_syn_000194.webp,0.317377,1.0,data/non_labellisées/archive/ms1m-arcface/18442/1430928.jpg,headwear,0.317377,0.0
p3_syn_000195.webp,0.415663,1.0,database3/database3/m.027slrb/57-FaceId-0_align.webp,hair,0.401381,0.014282
p3_syn_000196.webp,0.455259,1.0,database3/database3/m.026qc96/39-FaceId-0_align.webp,hair,0.436064,0.019195
p3_syn_000197.webp,0.459309,1.0,data/non_labellisées/archive/ms1m-arcface/26640/1953646.jpg,headwear,0.459309,0.0
p3_syn_000199.webp,0.303756,1.0,data/non_labellisées/archive/ms1m-arcface/18623/1442814.jpg,headwear,0.303756,0.0
data/synthetic/inpaint_v2/images/p4_syn_000000.webp,0.622208,0.0,database3/database3/m.02dw38/125-FaceId-0_align.webp,hair,0.604768,0.01744
data/synthetic/inpaint_v2/images/p4_syn_000001.webp,0.687781,1.0,data/non_labellisées/archive/ms1m-arcface/19270/1483426.jpg,scarf,0.687781,0.0
data/synthetic/inpaint_v2/images/p4_syn_000002.webp,0.62517,1.0,data/non_labellisées/archive/ms1m-arcface/18181/1413459.jpg,headwear,0.62517,0.0
data/synthetic/inpaint_v2/images/p4_syn_000003.webp,0.691165,0.0,data/non_labellisées/archive/ms1m-arcface/17241/1346964.jpg,hair,0.691165,0.0
data/synthetic/inpaint_v2/images/p4_syn_000004.webp,0.562707,1.0,data/non_labellisées/archive/ms1m-arcface/22570/1696778.jpg,glasses+hair,0.562707,0.0
data/synthetic/inpaint_v2/images/p4_syn_000005.webp,0.581244,1.0,data/non_labellisées/archive/ms1m-arcface/26255/1930389.jpg,hand+hair,0.581244,0.0
data/synthetic/inpaint_v2/images/p4_syn_000006.webp,0.569012,1.0,database3/database3/m.01dxfc/85-FaceId-0_align.webp,hair,0.566276,0.002736
data/synthetic/inpaint_v2/images/p4_syn_000007.webp,0.722978,1.0,database3/database3/m.0129sw/8-FaceId-0_align.webp,headwear,0.70525,0.017728
data/synthetic/inpaint_v2/images/p4_syn_000008.webp,0.585983,1.0,database3/database3/m.026r8pm/62-FaceId-0_align.webp,glasses+hair,0.570193,0.01579
data/synthetic/inpaint_v2/images/p4_syn_000009.webp,0.708385,1.0,data/non_labellisées/archive/ms1m-arcface/23486/1756385.jpg,headwear,0.708385,0.0
data/synthetic/inpaint_v2/images/p4_syn_000010.webp,0.553639,0.0,data/non_labellisées/archive/ms1m-arcface/24338/1809423.jpg,glasses+hand,0.553639,0.0
data/synthetic/inpaint_v2/images/p4_syn_000011.webp,0.559431,1.0,data/non_labellisées/archive/ms1m-arcface/18041/1403671.jpg,hand+scarf,0.559431,0.0
data/synthetic/inpaint_v2/images/p4_syn_000012.webp,0.56918,1.0,data/non_labellisées/archive/ms1m-arcface/29471/2142913.jpg,headwear,0.56918,0.0
data/synthetic/inpaint_v2/images/p4_syn_000013.webp,0.510885,1.0,data/non_labellisées/archive/ms1m-arcface/1369/91135.jpg,hand+scarf,0.510885,0.0
data/synthetic/inpaint_v2/images/p4_syn_000014.webp,0.663862,1.0,database3/database3/m.016zp5/52-FaceId-0_align.webp,headwear,0.663014,0.000848
data/synthetic/inpaint_v2/images/p4_syn_000015.webp,0.555534,1.0,data/non_labellisées/archive/ms1m-arcface/25437/1879048.jpg,scarf,0.555534,0.0
data/synthetic/inpaint_v2/images/p4_syn_000017.webp,0.621616,1.0,data/non_labellisées/archive/ms1m-arcface/25338/1872792.jpg,hair,0.621616,0.0
data/synthetic/inpaint_v2/images/p4_syn_000018.webp,0.596682,1.0,data/non_labellisées/archive/ms1m-arcface/10961/912065.jpg,scarf,0.596682,0.0
data/synthetic/inpaint_v2/images/p4_syn_000020.webp,0.487553,1.0,data/non_labellisées/archive/ms1m-arcface/16611/1302463.jpg,hand+hair,0.487553,0.0
data/synthetic/inpaint_v2/images/p4_syn_000021.webp,0.601572,1.0,data/non_labellisées/archive/ms1m-arcface/10933/907727.jpg,hair,0.601572,0.0
data/synthetic/inpaint_v2/images/p4_syn_000022.webp,0.674569,1.0,data/non_labellisées/archive/ms1m-arcface/26640/1953646.jpg,scarf,0.674569,0.0
data/synthetic/inpaint_v2/images/p4_syn_000023.webp,0.624002,1.0,database3/database3/m.025h4z/90-FaceId-0_align.webp,glasses+headwear,0.580977,0.043025
data/synthetic/inpaint_v2/images/p4_syn_000024.webp,0.663773,1.0,database3/database3/m.01y665/33-FaceId-0_align.webp,hair,0.65178,0.011993
data/synthetic/inpaint_v2/images/p4_syn_000025.webp,0.661151,0.0,data/non_labellisées/archive/ms1m-arcface/27052/1979369.jpg,headwear,0.661151,0.0
data/synthetic/inpaint_v2/images/p4_syn_000026.webp,0.645678,0.0,data/non_labellisées/archive/ms1m-arcface/17961/1397338.jpg,hair,0.645678,0.0
data/synthetic/inpaint_v2/images/p4_syn_000027.webp,0.573317,0.0,data/non_labellisées/archive/ms1m-arcface/12807/1038070.jpg,hair,0.573317,0.0
data/synthetic/inpaint_v2/images/p4_syn_000029.webp,0.675685,0.0,data/non_labellisées/archive/ms1m-arcface/17846/1389186.jpg,scarf,0.675685,0.0
data/synthetic/inpaint_v2/images/p4_syn_000030.webp,0.623565,1.0,database3/database3/m.026k60f/69-FaceId-0_align.webp,scarf,0.61584,0.007725
data/synthetic/inpaint_v2/images/p4_syn_000031.webp,0.605138,0.0,database3/database3/m.01845d/58-FaceId-0_align.webp,headwear+hand,0.589081,0.016057
